Year,Total_Score,Rolling_Mean,Rolling_Std,Threshold,Performance_Spike,NOC,Sport
2012,0,0.6,1.3416407864998738,2.6124611797498107,False,MEX,Weightlifting
2016,0,0.6,1.3416407864998738,2.6124611797498107,False,MEX,Weightlifting
2020,1,0.2,0.4472135954999579,0.870820393249937,True,MEX,Weightlifting
2024,0,0.2,0.4472135954999579,0.870820393249937,False,MEX,Weightlifting
1932,0,,0.0,,False,MEX,Wrestling
1948,0,0.0,0.0,0.0,False,MEX,Wrestling
1952,0,0.0,0.0,0.0,False,MEX,Wrestling
1956,0,0.0,0.0,0.0,False,MEX,Wrestling
1960,0,0.0,0.0,0.0,False,MEX,Wrestling
1964,0,0.0,0.0,0.0,False,MEX,Wrestling
1968,0,0.0,0.0,0.0,False,MEX,Wrestling
1972,0,0.0,0.0,0.0,False,MEX,Wrestling
1976,0,0.0,0.0,0.0,False,MEX,Wrestling
1980,0,0.0,0.0,0.0,False,MEX,Wrestling
1984,2,0.4,0.8944271909999159,1.741640786499874,True,MEX,Wrestling
1988,0,0.4,0.8944271909999159,1.741640786499874,False,MEX,Wrestling
1992,0,0.4,0.8944271909999159,1.741640786499874,False,MEX,Wrestling
1996,0,0.4,0.8944271909999159,1.741640786499874,False,MEX,Wrestling
2008,0,0.4,0.8944271909999159,1.741640786499874,False,MEX,Wrestling
2012,0,0.0,0.0,0.0,False,MEX,Wrestling
2016,0,0.0,0.0,0.0,False,MEX,Wrestling
2020,0,0.0,0.0,0.0,False,MEX,Wrestling
2024,0,0.0,0.0,0.0,False,MEX,Wrestling
1972,0,,0.0,,False,MGL,Archery
1976,0,0.0,0.0,0.0,False,MGL,Archery
1980,0,0.0,0.0,0.0,False,MGL,Archery
1988,0,0.0,0.0,0.0,False,MGL,Archery
1992,0,0.0,0.0,0.0,False,MGL,Archery
1996,0,0.0,0.0,0.0,False,MGL,Archery
2012,0,0.0,0.0,0.0,False,MGL,Archery
2016,0,0.0,0.0,0.0,False,MGL,Archery
2020,0,0.0,0.0,0.0,False,MGL,Archery
2024,0,0.0,0.0,0.0,False,MGL,Archery
1964,0,,0.0,,False,MGL,Athletics
1968,0,0.0,0.0,0.0,False,MGL,Athletics
1972,0,0.0,0.0,0.0,False,MGL,Athletics
1992,0,0.0,0.0,0.0,False,MGL,Athletics
1996,0,0.0,0.0,0.0,False,MGL,Athletics
2000,0,0.0,0.0,0.0,False,MGL,Athletics
2004,0,0.0,0.0,0.0,False,MGL,Athletics
2008,0,0.0,0.0,0.0,False,MGL,Athletics
2012,0,0.0,0.0,0.0,False,MGL,Athletics
2016,0,0.0,0.0,0.0,False,MGL,Athletics
2020,0,0.0,0.0,0.0,False,MGL,Athletics
2024,0,0.0,0.0,0.0,False,MGL,Athletics
1972,0,,0.0,,False,MGL,Boxing
1976,0,0.0,0.0,0.0,False,MGL,Boxing
1980,0,0.0,0.0,0.0,False,MGL,Boxing
1988,1,0.25,0.5,1.0,False,MGL,Boxing
1992,1,0.4,0.5477225575051661,1.2215838362577491,False,MGL,Boxing
1996,0,0.4,0.5477225575051661,1.2215838362577491,False,MGL,Boxing
2000,0,0.4,0.5477225575051661,1.2215838362577491,False,MGL,Boxing
2004,0,0.4,0.5477225575051661,1.2215838362577491,False,MGL,Boxing
2008,5,1.2,2.16794833886788,4.45192250830182,True,MGL,Boxing
2012,3,1.6,2.3021728866442674,5.0532593299664015,False,MGL,Boxing
2016,1,1.8,2.16794833886788,5.0519225083018195,False,MGL,Boxing
2020,0,1.8,2.16794833886788,5.0519225083018195,False,MGL,Boxing
2024,0,1.8,2.16794833886788,5.0519225083018195,False,MGL,Boxing
1964,0,,0.0,,False,MGL,Cycling
1980,0,0.0,0.0,0.0,False,MGL,Cycling
1992,0,0.0,0.0,0.0,False,MGL,Cycling
1996,0,0.0,0.0,0.0,False,MGL,Cycling
1964,0,,0.0,,False,MGL,Gymnastics
1968,0,0.0,0.0,0.0,False,MGL,Gymnastics
1980,0,0.0,0.0,0.0,False,MGL,Gymnastics
1972,0,,0.0,,False,MGL,Judo
1976,0,0.0,0.0,0.0,False,MGL,Judo
1980,3,1.0,1.7320508075688772,3.598076211353316,False,MGL,Judo
1988,0,0.75,1.5,3.0,False,MGL,Judo
1992,0,0.6,1.3416407864998738,2.6124611797498107,False,MGL,Judo
1996,1,0.8,1.3038404810405297,2.7557607215607947,False,MGL,Judo
2000,0,0.8,1.3038404810405297,2.7557607215607947,False,MGL,Judo
2004,1,0.4,0.5477225575051659,1.2215838362577487,False,MGL,Judo
2008,3,1.0,1.224744871391589,2.837117307087383,True,MGL,Judo
2012,3,1.6,1.3416407864998738,3.6124611797498107,False,MGL,Judo
2016,2,1.8,1.3038404810405297,3.7557607215607947,False,MGL,Judo
2020,4,2.6,1.1401754250991378,4.310263137648707,False,MGL,Judo
2024,2,2.8,0.8366600265340753,4.054990039801113,False,MGL,Judo
1964,0,,0.0,,False,MGL,Shooting
1968,0,0.0,0.0,0.0,False,MGL,Shooting
1972,0,0.0,0.0,0.0,False,MGL,Shooting
1976,0,0.0,0.0,0.0,False,MGL,Shooting
1980,0,0.0,0.0,0.0,False,MGL,Shooting
1988,0,0.0,0.0,0.0,False,MGL,Shooting
1992,1,0.2,0.4472135954999579,0.870820393249937,True,MGL,Shooting
1996,0,0.2,0.4472135954999579,0.870820393249937,False,MGL,Shooting
2000,0,0.2,0.4472135954999579,0.870820393249937,False,MGL,Shooting
2004,0,0.2,0.4472135954999579,0.870820393249937,False,MGL,Shooting
2008,2,0.6,0.8944271909999159,1.9416407864998737,True,MGL,Shooting
2012,0,0.4,0.8944271909999159,1.741640786499874,False,MGL,Shooting
2016,0,0.4,0.8944271909999159,1.741640786499874,False,MGL,Shooting
2020,0,0.4,0.8944271909999159,1.741640786499874,False,MGL,Shooting
2024,0,0.4,0.8944271909999159,1.741640786499874,False,MGL,Shooting
2000,0,,0.0,,False,MGL,Swimming
2004,0,0.0,0.0,0.0,False,MGL,Swimming
2008,0,0.0,0.0,0.0,False,MGL,Swimming
2012,0,0.0,0.0,0.0,False,MGL,Swimming
2016,0,0.0,0.0,0.0,False,MGL,Swimming
2020,0,0.0,0.0,0.0,False,MGL,Swimming
2024,0,0.0,0.0,0.0,False,MGL,Swimming
1972,0,,0.0,,False,MGL,Weightlifting
1980,0,0.0,0.0,0.0,False,MGL,Weightlifting
1992,0,0.0,0.0,0.0,False,MGL,Weightlifting
2004,0,0.0,0.0,0.0,False,MGL,Weightlifting
2008,0,0.0,0.0,0.0,False,MGL,Weightlifting
2016,0,0.0,0.0,0.0,False,MGL,Weightlifting
2020,0,0.0,0.0,0.0,False,MGL,Weightlifting
2024,0,0.0,0.0,0.0,False,MGL,Weightlifting
1964,0,,0.0,,False,MGL,Wrestling
1968,5,2.5,3.5355339059327378,7.803300858899107,False,MGL,Wrestling
1972,2,2.3333333333333335,2.516611478423583,6.108250550968709,False,MGL,Wrestling
1976,2,2.25,2.0615528128088303,5.342329219213245,False,MGL,Wrestling
1980,3,2.4,1.816590212458495,5.124885318687742,False,MGL,Wrestling
1988,0,2.4,1.816590212458495,5.124885318687742,False,MGL,Wrestling
1992,0,1.4,1.3416407864998736,3.4124611797498106,False,MGL,Wrestling
1996,0,1.0,1.414213562373095,3.1213203435596424,False,MGL,Wrestling
2000,0,0.6,1.3416407864998736,2.6124611797498107,False,MGL,Wrestling
2004,0,0.0,0.0,0.0,False,MGL,Wrestling
2008,0,0.0,0.0,0.0,False,MGL,Wrestling
2012,1,0.2,0.44721359549995743,0.8708203932499361,True,MGL,Wrestling
2016,0,0.2,0.44721359549995743,0.8708203932499361,False,MGL,Wrestling
2020,1,0.4,0.5477225575051657,1.2215838362577487,False,MGL,Wrestling
2024,0,0.4,0.5477225575051657,1.2215838362577487,False,MGL,Wrestling
2008,0,,0.0,,False,MHL,Athletics
2012,0,0.0,0.0,0.0,False,MHL,Athletics
2016,0,0.0,0.0,0.0,False,MHL,Athletics
2024,0,0.0,0.0,0.0,False,MHL,Athletics
2008,0,,0.0,,False,MHL,Swimming
2012,0,0.0,0.0,0.0,False,MHL,Swimming
2016,0,0.0,0.0,0.0,False,MHL,Swimming
2020,0,0.0,0.0,0.0,False,MHL,Swimming
2024,0,0.0,0.0,0.0,False,MHL,Swimming
2016,0,,0.0,,False,MHL,Weightlifting
2024,0,0.0,0.0,0.0,False,MHL,Weightlifting
2000,0,,0.0,,False,MKD,Athletics
2004,0,0.0,0.0,0.0,False,MKD,Athletics
2008,0,0.0,0.0,0.0,False,MKD,Athletics
2012,0,0.0,0.0,0.0,False,MKD,Athletics
2016,0,0.0,0.0,0.0,False,MKD,Athletics
2020,0,0.0,0.0,0.0,False,MKD,Athletics
2024,0,0.0,0.0,0.0,False,MKD,Athletics
1996,0,,0.0,,False,MKD,Canoeing
2000,0,0.0,0.0,0.0,False,MKD,Canoeing
2004,0,0.0,0.0,0.0,False,MKD,Canoeing
2008,0,0.0,0.0,0.0,False,MKD,Canoeing
2016,0,,0.0,,False,MKD,Judo
2020,0,0.0,0.0,0.0,False,MKD,Judo
2024,0,0.0,0.0,0.0,False,MKD,Judo
1996,0,,0.0,,False,MKD,Shooting
2000,0,0.0,0.0,0.0,False,MKD,Shooting
2004,0,0.0,0.0,0.0,False,MKD,Shooting
2008,0,0.0,0.0,0.0,False,MKD,Shooting
2016,0,0.0,0.0,0.0,False,MKD,Shooting
2020,0,0.0,0.0,0.0,False,MKD,Shooting
2024,0,0.0,0.0,0.0,False,MKD,Shooting
1996,0,,0.0,,False,MKD,Swimming
2000,0,0.0,0.0,0.0,False,MKD,Swimming
2004,0,0.0,0.0,0.0,False,MKD,Swimming
2008,0,0.0,0.0,0.0,False,MKD,Swimming
2012,0,0.0,0.0,0.0,False,MKD,Swimming
2016,0,0.0,0.0,0.0,False,MKD,Swimming
2020,0,0.0,0.0,0.0,False,MKD,Swimming
2024,0,0.0,0.0,0.0,False,MKD,Swimming
2020,2,,0.0,,False,MKD,Taekwondo
2024,0,1.0,1.4142135623730951,3.121320343559643,False,MKD,Taekwondo
1996,0,,0.0,,False,MKD,Wrestling
2000,1,0.5,0.7071067811865476,1.5606601717798214,False,MKD,Wrestling
2004,0,0.3333333333333333,0.5773502691896258,1.199358737117772,False,MKD,Wrestling
2008,0,0.25,0.5,1.0,False,MKD,Wrestling
2020,0,0.2,0.447213595499958,0.870820393249937,False,MKD,Wrestling
2024,0,0.2,0.447213595499958,0.870820393249937,False,MKD,Wrestling
1964,0,,0.0,,False,MLI,Athletics
1968,0,0.0,0.0,0.0,False,MLI,Athletics
1972,0,0.0,0.0,0.0,False,MLI,Athletics
1980,0,0.0,0.0,0.0,False,MLI,Athletics
1984,0,0.0,0.0,0.0,False,MLI,Athletics
1988,0,0.0,0.0,0.0,False,MLI,Athletics
1992,0,0.0,0.0,0.0,False,MLI,Athletics
1996,0,0.0,0.0,0.0,False,MLI,Athletics
2000,0,0.0,0.0,0.0,False,MLI,Athletics
2004,0,0.0,0.0,0.0,False,MLI,Athletics
2008,0,0.0,0.0,0.0,False,MLI,Athletics
2012,0,0.0,0.0,0.0,False,MLI,Athletics
2016,0,0.0,0.0,0.0,False,MLI,Athletics
2020,0,0.0,0.0,0.0,False,MLI,Athletics
2024,0,0.0,0.0,0.0,False,MLI,Athletics
1968,0,,0.0,,False,MLI,Boxing
1980,0,0.0,0.0,0.0,False,MLI,Boxing
1984,0,0.0,0.0,0.0,False,MLI,Boxing
1988,0,0.0,0.0,0.0,False,MLI,Boxing
2024,0,0.0,0.0,0.0,False,MLI,Boxing
2004,0,,0.0,,False,MLI,Football
2024,0,0.0,0.0,0.0,False,MLI,Football
1972,0,,0.0,,False,MLI,Judo
1980,0,0.0,0.0,0.0,False,MLI,Judo
1984,0,0.0,0.0,0.0,False,MLI,Judo
1988,0,0.0,0.0,0.0,False,MLI,Judo
1992,0,0.0,0.0,0.0,False,MLI,Judo
2000,0,0.0,0.0,0.0,False,MLI,Judo
2004,0,0.0,0.0,0.0,False,MLI,Judo
2012,0,0.0,0.0,0.0,False,MLI,Judo
2016,0,0.0,0.0,0.0,False,MLI,Judo
2000,0,,0.0,,False,MLI,Swimming
2004,0,0.0,0.0,0.0,False,MLI,Swimming
2008,0,0.0,0.0,0.0,False,MLI,Swimming
2012,0,0.0,0.0,0.0,False,MLI,Swimming
2016,0,0.0,0.0,0.0,False,MLI,Swimming
2020,0,0.0,0.0,0.0,False,MLI,Swimming
2024,0,0.0,0.0,0.0,False,MLI,Swimming
2008,0,,0.0,,False,MLI,Taekwondo
2012,0,0.0,0.0,0.0,False,MLI,Taekwondo
2016,0,0.0,0.0,0.0,False,MLI,Taekwondo
2020,0,0.0,0.0,0.0,False,MLI,Taekwondo
2024,0,0.0,0.0,0.0,False,MLI,Taekwondo
1980,0,,0.0,,False,MLT,Archery
1984,0,0.0,0.0,0.0,False,MLT,Archery
1988,0,0.0,0.0,0.0,False,MLT,Archery
1936,0,,0.0,,False,MLT,Athletics
1948,0,0.0,0.0,0.0,False,MLT,Athletics
1984,0,0.0,0.0,0.0,False,MLT,Athletics
1992,0,0.0,0.0,0.0,False,MLT,Athletics
1996,0,0.0,0.0,0.0,False,MLT,Athletics
2000,0,0.0,0.0,0.0,False,MLT,Athletics
2004,0,0.0,0.0,0.0,False,MLT,Athletics
2008,0,0.0,0.0,0.0,False,MLT,Athletics
2012,0,0.0,0.0,0.0,False,MLT,Athletics
2016,0,0.0,0.0,0.0,False,MLT,Athletics
2020,0,0.0,0.0,0.0,False,MLT,Athletics
2024,0,0.0,0.0,0.0,False,MLT,Athletics
1960,0,,0.0,,False,MLT,Cycling
1972,0,0.0,0.0,0.0,False,MLT,Cycling
1980,0,0.0,0.0,0.0,False,MLT,Cycling
1988,0,,0.0,,False,MLT,Judo
1992,0,0.0,0.0,0.0,False,MLT,Judo
1996,0,0.0,0.0,0.0,False,MLT,Judo
2000,0,0.0,0.0,0.0,False,MLT,Judo
2004,0,0.0,0.0,0.0,False,MLT,Judo
2008,0,0.0,0.0,0.0,False,MLT,Judo
2024,0,0.0,0.0,0.0,False,MLT,Judo
1960,0,,0.0,,False,MLT,Sailing
1984,0,0.0,0.0,0.0,False,MLT,Sailing
1988,0,0.0,0.0,0.0,False,MLT,Sailing
1992,0,0.0,0.0,0.0,False,MLT,Sailing
1996,0,0.0,0.0,0.0,False,MLT,Sailing
2000,0,0.0,0.0,0.0,False,MLT,Sailing
2004,0,0.0,0.0,0.0,False,MLT,Sailing
1960,0,,0.0,,False,MLT,Shooting
1968,0,0.0,0.0,0.0,False,MLT,Shooting
1972,0,0.0,0.0,0.0,False,MLT,Shooting
1980,0,0.0,0.0,0.0,False,MLT,Shooting
1984,0,0.0,0.0,0.0,False,MLT,Shooting
1992,0,0.0,0.0,0.0,False,MLT,Shooting
1996,0,0.0,0.0,0.0,False,MLT,Shooting
2000,0,0.0,0.0,0.0,False,MLT,Shooting
2004,0,0.0,0.0,0.0,False,MLT,Shooting
2008,0,0.0,0.0,0.0,False,MLT,Shooting
2012,0,0.0,0.0,0.0,False,MLT,Shooting
2016,0,0.0,0.0,0.0,False,MLT,Shooting
2020,0,0.0,0.0,0.0,False,MLT,Shooting
2024,0,0.0,0.0,0.0,False,MLT,Shooting
1960,0,,0.0,,False,MLT,Swimming
1996,0,0.0,0.0,0.0,False,MLT,Swimming
2000,0,0.0,0.0,0.0,False,MLT,Swimming
2004,0,0.0,0.0,0.0,False,MLT,Swimming
2008,0,0.0,0.0,0.0,False,MLT,Swimming
2012,0,0.0,0.0,0.0,False,MLT,Swimming
2016,0,0.0,0.0,0.0,False,MLT,Swimming
2020,0,0.0,0.0,0.0,False,MLT,Swimming
2024,0,0.0,0.0,0.0,False,MLT,Swimming
1928,0,,0.0,,False,MLT,Water Polo
1936,0,0.0,0.0,0.0,False,MLT,Water Polo
2016,0,,0.0,,False,MLT,Weightlifting
2020,0,0.0,0.0,0.0,False,MLT,Weightlifting
1984,0,,0.0,,False,MLT,Wrestling
1988,0,0.0,0.0,0.0,False,MLT,Wrestling
2008,0,,0.0,,False,MNE,Athletics
2012,0,0.0,0.0,0.0,False,MNE,Athletics
2016,0,0.0,0.0,0.0,False,MNE,Athletics
2020,0,0.0,0.0,0.0,False,MNE,Athletics
2024,0,0.0,0.0,0.0,False,MNE,Athletics
2008,0,,0.0,,False,MNE,Boxing
2012,0,0.0,0.0,0.0,False,MNE,Boxing
2024,0,0.0,0.0,0.0,False,MNE,Boxing
2012,28,,0.0,,False,MNE,Handball
2016,0,14.0,19.79898987322333,43.698484809834994,False,MNE,Handball
2020,0,9.333333333333334,16.165807537309522,33.58204463929762,False,MNE,Handball
2008,0,,0.0,,False,MNE,Judo
2012,0,0.0,0.0,0.0,False,MNE,Judo
2016,0,0.0,0.0,0.0,False,MNE,Judo
2020,0,0.0,0.0,0.0,False,MNE,Judo
2012,0,,0.0,,False,MNE,Sailing
2016,0,0.0,0.0,0.0,False,MNE,Sailing
2020,0,0.0,0.0,0.0,False,MNE,Sailing
2024,0,0.0,0.0,0.0,False,MNE,Sailing
2008,0,,0.0,,False,MNE,Shooting
2012,0,0.0,0.0,0.0,False,MNE,Shooting
2020,0,0.0,0.0,0.0,False,MNE,Shooting
2008,0,,0.0,,False,MNE,Swimming
2016,0,0.0,0.0,0.0,False,MNE,Swimming
2020,0,0.0,0.0,0.0,False,MNE,Swimming
2024,0,0.0,0.0,0.0,False,MNE,Swimming
2016,0,,0.0,,False,MNE,Tennis
2024,0,0.0,0.0,0.0,False,MNE,Tennis
2008,0,,0.0,,False,MNE,Water Polo
2012,0,0.0,0.0,0.0,False,MNE,Water Polo
2016,0,0.0,0.0,0.0,False,MNE,Water Polo
2020,0,0.0,0.0,0.0,False,MNE,Water Polo
2024,0,0.0,0.0,0.0,False,MNE,Water Polo
1984,0,,0.0,,False,MON,Archery
1988,0,0.0,0.0,0.0,False,MON,Archery
1924,1,,0.0,,False,MON,Art Competitions
1928,0,0.5,0.7071067811865476,1.5606601717798214,False,MON,Art Competitions
1932,0,0.3333333333333333,0.5773502691896258,1.199358737117772,False,MON,Art Competitions
1936,0,0.25,0.5,1.0,False,MON,Art Competitions
1920,0,,0.0,,False,MON,Athletics
1924,0,0.0,0.0,0.0,False,MON,Athletics
1928,0,0.0,0.0,0.0,False,MON,Athletics
1988,0,0.0,0.0,0.0,False,MON,Athletics
2004,0,0.0,0.0,0.0,False,MON,Athletics
2008,0,0.0,0.0,0.0,False,MON,Athletics
2012,0,0.0,0.0,0.0,False,MON,Athletics
2016,0,0.0,0.0,0.0,False,MON,Athletics
2020,0,0.0,0.0,0.0,False,MON,Athletics
2024,0,0.0,0.0,0.0,False,MON,Athletics
1960,0,,0.0,,False,MON,Fencing
1972,0,0.0,0.0,0.0,False,MON,Fencing
1984,0,0.0,0.0,0.0,False,MON,Fencing
1988,0,0.0,0.0,0.0,False,MON,Fencing
1920,0,,0.0,,False,MON,Gymnastics
2016,0,0.0,0.0,0.0,False,MON,Gymnastics
1984,0,,0.0,,False,MON,Judo
1988,0,0.0,0.0,0.0,False,MON,Judo
1996,0,0.0,0.0,0.0,False,MON,Judo
2000,0,0.0,0.0,0.0,False,MON,Judo
2008,0,0.0,0.0,0.0,False,MON,Judo
2012,0,0.0,0.0,0.0,False,MON,Judo
2016,0,0.0,0.0,0.0,False,MON,Judo
2020,0,0.0,0.0,0.0,False,MON,Judo
2024,0,0.0,0.0,0.0,False,MON,Judo
1928,0,,0.0,,False,MON,Rowing
2008,0,0.0,0.0,0.0,False,MON,Rowing
2012,0,0.0,0.0,0.0,False,MON,Rowing
2020,0,0.0,0.0,0.0,False,MON,Rowing
2024,0,0.0,0.0,0.0,False,MON,Rowing
1924,0,,0.0,,False,MON,Sailing
1928,0,0.0,0.0,0.0,False,MON,Sailing
1952,0,0.0,0.0,0.0,False,MON,Sailing
1960,0,0.0,0.0,0.0,False,MON,Sailing
1976,0,0.0,0.0,0.0,False,MON,Sailing
1988,0,0.0,0.0,0.0,False,MON,Sailing
2012,0,0.0,0.0,0.0,False,MON,Sailing
1924,0,,0.0,,False,MON,Shooting
1936,0,0.0,0.0,0.0,False,MON,Shooting
1948,0,0.0,0.0,0.0,False,MON,Shooting
1952,0,0.0,0.0,0.0,False,MON,Shooting
1960,0,0.0,0.0,0.0,False,MON,Shooting
1968,0,0.0,0.0,0.0,False,MON,Shooting
1972,0,0.0,0.0,0.0,False,MON,Shooting
1976,0,0.0,0.0,0.0,False,MON,Shooting
1984,0,0.0,0.0,0.0,False,MON,Shooting
1988,0,0.0,0.0,0.0,False,MON,Shooting
1992,0,0.0,0.0,0.0,False,MON,Shooting
1996,0,0.0,0.0,0.0,False,MON,Shooting
2000,0,0.0,0.0,0.0,False,MON,Shooting
2004,0,0.0,0.0,0.0,False,MON,Shooting
2008,0,0.0,0.0,0.0,False,MON,Shooting
1976,0,,0.0,,False,MON,Swimming
1984,0,0.0,0.0,0.0,False,MON,Swimming
1992,0,0.0,0.0,0.0,False,MON,Swimming
1996,0,0.0,0.0,0.0,False,MON,Swimming
2000,0,0.0,0.0,0.0,False,MON,Swimming
2004,0,0.0,0.0,0.0,False,MON,Swimming
2012,0,0.0,0.0,0.0,False,MON,Swimming
2020,0,0.0,0.0,0.0,False,MON,Swimming
2024,0,0.0,0.0,0.0,False,MON,Swimming
2020,0,,0.0,,False,MON,Table Tennis
2024,0,0.0,0.0,0.0,False,MON,Table Tennis
1964,0,,0.0,,False,MON,Weightlifting
2008,0,0.0,0.0,0.0,False,MON,Weightlifting
1980,0,,0.0,,False,MOZ,Athletics
1984,0,0.0,0.0,0.0,False,MOZ,Athletics
1988,0,0.0,0.0,0.0,False,MOZ,Athletics
1992,0,0.0,0.0,0.0,False,MOZ,Athletics
1996,1,0.2,0.4472135954999579,0.870820393249937,True,MOZ,Athletics
2000,3,0.8,1.3038404810405297,2.7557607215607947,True,MOZ,Athletics
2004,0,0.8,1.3038404810405297,2.7557607215607947,False,MOZ,Athletics
2008,0,0.8,1.3038404810405297,2.7557607215607947,False,MOZ,Athletics
2012,0,0.8,1.3038404810405297,2.7557607215607947,False,MOZ,Athletics
2016,0,0.6,1.3416407864998738,2.6124611797498107,False,MOZ,Athletics
2020,0,0.0,0.0,0.0,False,MOZ,Athletics
2024,0,0.0,0.0,0.0,False,MOZ,Athletics
1988,0,,0.0,,False,MOZ,Boxing
1996,0,0.0,0.0,0.0,False,MOZ,Boxing
2012,0,0.0,0.0,0.0,False,MOZ,Boxing
2020,0,0.0,0.0,0.0,False,MOZ,Boxing
2024,0,0.0,0.0,0.0,False,MOZ,Boxing
2008,0,,0.0,,False,MOZ,Judo
2012,0,0.0,0.0,0.0,False,MOZ,Judo
2016,0,0.0,0.0,0.0,False,MOZ,Judo
2020,0,0.0,0.0,0.0,False,MOZ,Judo
2024,0,0.0,0.0,0.0,False,MOZ,Judo
2020,0,,0.0,,False,MOZ,Sailing
2024,0,0.0,0.0,0.0,False,MOZ,Sailing
1980,0,,0.0,,False,MOZ,Swimming
1984,0,0.0,0.0,0.0,False,MOZ,Swimming
1988,0,0.0,0.0,0.0,False,MOZ,Swimming
1992,0,0.0,0.0,0.0,False,MOZ,Swimming
1996,0,0.0,0.0,0.0,False,MOZ,Swimming
2000,0,0.0,0.0,0.0,False,MOZ,Swimming
2004,0,0.0,0.0,0.0,False,MOZ,Swimming
2008,0,0.0,0.0,0.0,False,MOZ,Swimming
2012,0,0.0,0.0,0.0,False,MOZ,Swimming
2016,0,0.0,0.0,0.0,False,MOZ,Swimming
2020,0,0.0,0.0,0.0,False,MOZ,Swimming
2024,0,0.0,0.0,0.0,False,MOZ,Swimming
2000,0,,0.0,,False,MRI,Archery
2004,0,0.0,0.0,0.0,False,MRI,Archery
2008,0,0.0,0.0,0.0,False,MRI,Archery
1984,0,,0.0,,False,MRI,Athletics
1988,0,0.0,0.0,0.0,False,MRI,Athletics
1992,0,0.0,0.0,0.0,False,MRI,Athletics
1996,0,0.0,0.0,0.0,False,MRI,Athletics
2000,0,0.0,0.0,0.0,False,MRI,Athletics
2004,0,0.0,0.0,0.0,False,MRI,Athletics
2008,0,0.0,0.0,0.0,False,MRI,Athletics
2012,0,0.0,0.0,0.0,False,MRI,Athletics
2016,0,0.0,0.0,0.0,False,MRI,Athletics
2020,0,0.0,0.0,0.0,False,MRI,Athletics
2024,0,0.0,0.0,0.0,False,MRI,Athletics
1992,0,,0.0,,False,MRI,Badminton
1996,0,0.0,0.0,0.0,False,MRI,Badminton
2000,0,0.0,0.0,0.0,False,MRI,Badminton
2008,0,0.0,0.0,0.0,False,MRI,Badminton
2016,0,0.0,0.0,0.0,False,MRI,Badminton
2020,0,0.0,0.0,0.0,False,MRI,Badminton
2024,0,0.0,0.0,0.0,False,MRI,Badminton
1988,0,,0.0,,False,MRI,Boxing
1996,0,0.0,0.0,0.0,False,MRI,Boxing
2000,0,0.0,0.0,0.0,False,MRI,Boxing
2004,0,0.0,0.0,0.0,False,MRI,Boxing
2008,1,0.2,0.4472135954999579,0.870820393249937,True,MRI,Boxing
2012,0,0.2,0.4472135954999579,0.870820393249937,False,MRI,Boxing
2016,0,0.2,0.4472135954999579,0.870820393249937,False,MRI,Boxing
2020,0,0.2,0.4472135954999579,0.870820393249937,False,MRI,Boxing
2008,0,,0.0,,False,MRI,Cycling
2012,0,0.0,0.0,0.0,False,MRI,Cycling
1996,0,,0.0,,False,MRI,Judo
2000,0,0.0,0.0,0.0,False,MRI,Judo
2012,0,0.0,0.0,0.0,False,MRI,Judo
2016,0,0.0,0.0,0.0,False,MRI,Judo
2020,0,0.0,0.0,0.0,False,MRI,Judo
2024,0,0.0,0.0,0.0,False,MRI,Judo
1992,0,,0.0,,False,MRI,Sailing
2024,0,0.0,0.0,0.0,False,MRI,Sailing
1992,0,,0.0,,False,MRI,Swimming
1996,0,0.0,0.0,0.0,False,MRI,Swimming
2000,0,0.0,0.0,0.0,False,MRI,Swimming
2004,0,0.0,0.0,0.0,False,MRI,Swimming
2008,0,0.0,0.0,0.0,False,MRI,Swimming
2012,0,0.0,0.0,0.0,False,MRI,Swimming
2016,0,0.0,0.0,0.0,False,MRI,Swimming
2020,0,0.0,0.0,0.0,False,MRI,Swimming
2024,0,0.0,0.0,0.0,False,MRI,Swimming
1988,0,,0.0,,False,MRI,Table Tennis
2000,0,0.0,0.0,0.0,False,MRI,Table Tennis
2012,0,,0.0,,False,MRI,Triathlon
2016,0,0.0,0.0,0.0,False,MRI,Triathlon
2024,0,0.0,0.0,0.0,False,MRI,Triathlon
1988,0,,0.0,,False,MRI,Weightlifting
1996,0,0.0,0.0,0.0,False,MRI,Weightlifting
2000,0,0.0,0.0,0.0,False,MRI,Weightlifting
2004,0,0.0,0.0,0.0,False,MRI,Weightlifting
2008,0,0.0,0.0,0.0,False,MRI,Weightlifting
2016,0,0.0,0.0,0.0,False,MRI,Weightlifting
2020,0,0.0,0.0,0.0,False,MRI,Weightlifting
1988,0,,0.0,,False,MTN,Athletics
1992,0,0.0,0.0,0.0,False,MTN,Athletics
1996,0,0.0,0.0,0.0,False,MTN,Athletics
2000,0,0.0,0.0,0.0,False,MTN,Athletics
2004,0,0.0,0.0,0.0,False,MTN,Athletics
2008,0,0.0,0.0,0.0,False,MTN,Athletics
2012,0,0.0,0.0,0.0,False,MTN,Athletics
2016,0,0.0,0.0,0.0,False,MTN,Athletics
2020,0,0.0,0.0,0.0,False,MTN,Athletics
2024,0,0.0,0.0,0.0,False,MTN,Athletics
1984,0,,0.0,,False,MTN,Wrestling
1988,0,0.0,0.0,0.0,False,MTN,Wrestling
2000,0,,0.0,,False,MYA,Archery
2004,0,0.0,0.0,0.0,False,MYA,Archery
2008,0,0.0,0.0,0.0,False,MYA,Archery
