,Year,Total_Score,Rolling_Mean,Rolling_Std,Threshold,Performance_Spike,NOC,Sport,Host,Name,EventCount,PersonCount
9443,1972,2,1,1.4142135623730951,3.121320343559643,FALSE,GDR,Weightlifting,0,8,5,8
9444,1976,4,2,2,5,FALSE,GDR,Weightlifting,0,7,5,7
9445,1980,5,2.75,2.217355782608345,6.076033673912518,FALSE,GDR,Weightlifting,0,9,7,9
9446,1988,6,3.4,2.4083189157584592,7.012478373637689,FALSE,GDR,Weightlifting,0,4,3,4
9447,1968,6,,0,,FALSE,GDR,Wrestling,0,11,11,11
9448,1972,2,4,2.8284271247461903,8.242640687119286,FALSE,GDR,Wrestling,0,17,17,17
9449,1976,3,3.6666666666666665,2.0816659994661326,6.789165665865866,FALSE,GDR,Wrestling,0,12,12,12
9450,1980,2,3.25,1.8929694486000912,6.089454172900137,FALSE,GDR,Wrestling,0,9,9,9
9451,1988,1,2.8,1.9235384061671343,5.685307609250701,FALSE,GDR,Wrestling,0,8,8,8
9452,1996,0,,0,,FALSE,GEO,Archery,0,1,1,1
9453,2000,0,0,0,0,FALSE,GEO,Archery,0,3,2,3
9454,2004,0,0,0,0,FALSE,GEO,Archery,0,2,1,2
9455,2008,0,0,0,0,FALSE,GEO,Archery,0,2,1,2
9456,2012,0,0,0,0,FALSE,GEO,Archery,0,1,1,1
9457,2016,0,0,0,0,FALSE,GEO,Archery,0,3,2,3
9458,1996,0,,0,,FALSE,GEO,Athletics,0,2,2,2
9459,2000,0,0,0,0,FALSE,GEO,Athletics,0,2,2,2
9460,2004,0,0,0,0,FALSE,GEO,Athletics,0,3,3,3
9461,2008,0,0,0,0,FALSE,GEO,Athletics,0,2,2,2
9462,2012,0,0,0,0,FALSE,GEO,Athletics,0,4,4,4
9463,2016,0,0,0,0,FALSE,GEO,Athletics,0,5,5,5
9464,2020,0,0,0,0,FALSE,GEO,Athletics,0,5,4,5
9465,2024,0,0,0,0,FALSE,GEO,Athletics,0,1,1,1
9466,1996,0,,0,,FALSE,GEO,Boxing,0,5,5,5
9467,2000,1,0.5,0.7071067811865476,1.5606601717798214,FALSE,GEO,Boxing,0,2,2,2
9468,2004,0,0.3333333333333333,0.5773502691896258,1.199358737117772,FALSE,GEO,Boxing,0,2,2,2
9469,2008,0,0.25,0.5,1,FALSE,GEO,Boxing,0,2,2,2
9470,2020,0,0.2,0.447213595499958,0.870820393249937,FALSE,GEO,Boxing,0,3,3,3
9471,2024,1,0.4,0.5477225575051662,1.2215838362577491,FALSE,GEO,Boxing,0,2,2,2
9472,1996,0,,0,,FALSE,GEO,Diving,0,2,2,2
9473,2000,0,0,0,0,FALSE,GEO,Diving,0,1,1,1
9474,1996,0,,0,,FALSE,GEO,Fencing,0,1,1,1
9475,2016,0,0,0,0,FALSE,GEO,Fencing,0,1,1,1
9476,2020,0,0,0,0,FALSE,GEO,Fencing,0,1,1,1
9477,2024,0,0,0,0,FALSE,GEO,Fencing,0,1,1,1
9478,1996,0,,0,,FALSE,GEO,Gymnastics,0,1,7,1
9479,2000,0,0,0,0,FALSE,GEO,Gymnastics,0,1,7,1
9480,2004,0,0,0,0,FALSE,GEO,Gymnastics,0,1,7,1
9481,2008,0,0,0,0,FALSE,GEO,Gymnastics,0,1,3,1
9482,1996,1,,0,,FALSE,GEO,Judo,0,6,6,6
9483,2000,1,1,0,1,FALSE,GEO,Judo,0,6,6,6
9484,2004,5,2.333333333333333,2.309401076758504,5.797434948471089,FALSE,GEO,Judo,0,7,7,7
9485,2008,3,2.5,1.9148542155126764,5.372281323269014,FALSE,GEO,Judo,0,7,7,7
9486,2012,3,2.6,1.6733200530681511,5.109980079602227,FALSE,GEO,Judo,0,7,7,7
9487,2016,3,3,1.4142135623730951,5.121320343559643,FALSE,GEO,Judo,0,8,8,8
9488,2020,9,4.6,2.6076809620810595,8.51152144312159,TRUE,GEO,Judo,0,9,9,9
9489,2024,7,5,2.8284271247461903,9.242640687119286,FALSE,GEO,Judo,0,10,11,10
9490,1996,0,,0,,FALSE,GEO,Rhythmic Gymnastics,0,1,1,1
9491,2000,0,0,0,0,FALSE,GEO,Rhythmic Gymnastics,0,1,1,1
9492,2016,0,0,0,0,FALSE,GEO,Rhythmic Gymnastics,0,1,1,1
9493,2020,0,0,0,0,FALSE,GEO,Rhythmic Gymnastics,0,1,1,1
9494,1996,0,,0,,FALSE,GEO,Shooting,0,3,3,3
9495,2000,0,0,0,0,FALSE,GEO,Shooting,0,2,2,2
9496,2004,0,0,0,0,FALSE,GEO,Shooting,0,1,2,1
9497,2008,1,0.25,0.5,1,FALSE,GEO,Shooting,0,1,2,1
9498,2012,0,0.2,0.4472135954999579,0.870820393249937,FALSE,GEO,Shooting,0,1,2,1
9499,2016,0,0.2,0.4472135954999579,0.870820393249937,FALSE,GEO,Shooting,0,2,4,2
9500,2020,0,0.2,0.4472135954999579,0.870820393249937,FALSE,GEO,Shooting,0,1,2,1
9501,2024,0,0.2,0.4472135954999579,0.870820393249937,FALSE,GEO,Shooting,0,1,2,1
9502,2000,0,,0,,FALSE,GEO,Swimming,0,1,1,1
9503,2004,0,0,0,0,FALSE,GEO,Swimming,0,1,1,1
9504,2008,0,0,0,0,FALSE,GEO,Swimming,0,2,2,2
9505,2012,0,0,0,0,FALSE,GEO,Swimming,0,1,1,1
9506,2016,0,0,0,0,FALSE,GEO,Swimming,0,2,2,2
9507,2020,0,0,0,0,FALSE,GEO,Swimming,0,2,2,2
9508,2024,0,0,0,0,FALSE,GEO,Swimming,0,2,2,2
9509,2012,0,,0,,FALSE,GEO,Tennis,0,2,2,2
9510,2016,0,0,0,0,FALSE,GEO,Tennis,0,1,1,1
9511,2020,0,0,0,0,FALSE,GEO,Tennis,0,1,1,1
9512,2000,0,,0,,FALSE,GEO,Trampolining,0,1,1,1
9513,2004,0,0,0,0,FALSE,GEO,Trampolining,0,1,1,1
9514,2008,0,0,0,0,FALSE,GEO,Trampolining,0,1,1,1
9515,2012,0,0,0,0,FALSE,GEO,Trampolining,0,1,1,1
9516,2016,0,0,0,0,FALSE,GEO,Trampolining,0,1,1,1
9517,1996,0,,0,,FALSE,GEO,Weightlifting,0,1,1,1
9518,2000,1,0.5,0.7071067811865476,1.5606601717798214,FALSE,GEO,Weightlifting,0,3,3,3
9519,2004,3,1.3333333333333333,1.5275252316519463,3.624621180811253,FALSE,GEO,Weightlifting,0,2,2,2
9520,2008,0,1,1.4142135623730951,3.121320343559643,FALSE,GEO,Weightlifting,0,3,3,3
9521,2012,0,0.8,1.3038404810405295,2.7557607215607947,FALSE,GEO,Weightlifting,0,3,3,3
9522,2016,4,1.6,1.816590212458495,4.324885318687743,FALSE,GEO,Weightlifting,0,4,3,4
9523,2020,4,2.2,2.04939015319192,5.27408522978788,FALSE,GEO,Weightlifting,0,4,4,4
9524,2024,3,2.2,2.04939015319192,5.27408522978788,FALSE,GEO,Weightlifting,0,3,3,3
9525,1996,1,,0,,FALSE,GEO,Wrestling,0,8,8,8
9526,2000,3,2,1.4142135623730951,4.121320343559643,FALSE,GEO,Wrestling,0,13,13,13
9527,2004,2,2,1,3.5,FALSE,GEO,Wrestling,0,12,12,12
9528,2008,8,3.5,3.1091263510296048,8.163689526544406,FALSE,GEO,Wrestling,0,10,10,10
9529,2012,9,4.6,3.646916505762094,10.07037475864314,FALSE,GEO,Wrestling,0,13,13,13
9530,2016,5,5.4,3.049590136395381,9.974385204593071,FALSE,GEO,Wrestling,0,11,11,11
9531,2020,4,5.6,2.8809720581775866,9.92145808726638,FALSE,GEO,Wrestling,0,7,7,7
9532,2024,5,6.2,2.1679483388678804,9.45192250830182,FALSE,GEO,Wrestling,0,7,7,7
9533,1984,0,,0,,FALSE,GEQ,Athletics,0,4,5,4
9534,1988,0,0,0,0,FALSE,GEQ,Athletics,0,6,7,6
9535,1992,0,0,0,0,FALSE,GEQ,Athletics,0,7,8,7
9536,1996,0,0,0,0,FALSE,GEQ,Athletics,0,5,5,5
9537,2000,0,0,0,0,FALSE,GEQ,Athletics,0,2,2,2
9538,2004,0,0,0,0,FALSE,GEQ,Athletics,0,2,2,2
9539,2008,0,0,0,0,FALSE,GEQ,Athletics,0,2,2,2
9540,2012,0,0,0,0,FALSE,GEQ,Athletics,0,2,2,2
9541,2016,0,0,0,0,FALSE,GEQ,Athletics,0,1,1,1
9542,2020,0,0,0,0,FALSE,GEQ,Athletics,0,2,2,2
9543,2024,0,0,0,0,FALSE,GEQ,Athletics,0,2,2,2
9544,2000,0,,0,,FALSE,GEQ,Swimming,0,2,2,2
9545,2020,0,0,0,0,FALSE,GEQ,Swimming,0,1,1,1
9546,2024,0,0,0,0,FALSE,GEQ,Swimming,0,1,1,1
9547,1992,0,,0,,FALSE,GER,Archery,0,6,4,6
9548,1996,6,3,4.242640687119285,9.363961030678928,FALSE,GER,Archery,0,3,2,3
9549,2000,3,3,3,7.5,FALSE,GER,Archery,0,4,3,4
9550,2004,0,2.25,2.8722813232690143,6.5584219849035215,FALSE,GER,Archery,0,4,3,4
9551,2008,0,1.8,2.683281572999748,5.824922359499621,FALSE,GER,Archery,0,2,2,2
9552,2012,0,1.8,2.683281572999748,5.824922359499621,FALSE,GER,Archery,0,2,2,2
9553,2016,2,1,1.4142135623730951,3.121320343559643,FALSE,GER,Archery,0,2,2,2
9554,2020,3,1,1.4142135623730951,3.121320343559643,FALSE,GER,Archery,0,4,4,4
9555,2024,4,1.8,1.7888543819998317,4.483281572999748,FALSE,GER,Archery,0,4,4,4
9556,1912,3,,0,,FALSE,GER,Art Competitions,0,2,2,2
9557,1928,12,7.5,6.363961030678928,17.04594154601839,FALSE,GER,Art Competitions,0,81,10,81
9558,1932,5,6.666666666666667,4.725815626252609,13.75539010604558,FALSE,GER,Art Competitions,0,60,9,60
9559,1936,32,13,13.241349377360804,32.8620240660412,TRUE,GER,Art Competitions,1,85,15,85
9560,2020,2,,0,,FALSE,GER,Artistic Gymnastics,0,8,14,8
9561,2024,0,1,1.4142135623730951,3.121320343559643,FALSE,GER,Artistic Gymnastics,0,8,15,8
9562,1896,2,,0,,FALSE,GER,Athletics,0,5,9,5
9563,1900,0,1,1.4142135623730951,3.121320343559643,FALSE,GER,Athletics,0,6,9,6
9564,1904,1,1,1,2.5,FALSE,GER,Athletics,0,2,5,2
9565,1908,9,3,4.08248290463863,9.123724356957943,TRUE,GER,Athletics,0,20,17,20
9566,1912,4,3.2,3.5637059362410923,8.545558904361638,FALSE,GER,Athletics,0,24,21,24
9567,1928,28,8.4,11.502173707608488,25.65326056141273,TRUE,GER,Athletics,0,62,22,62
9568,1932,13,11,10.55935604097144,26.83903406145716,FALSE,GER,Athletics,0,27,23,27
9569,1936,36,18,13.47219358530748,38.20829037796122,TRUE,GER,Athletics,1,77,29,77
9570,1952,20,20.2,12.497999839974394,38.94699975996159,FALSE,GER,Athletics,0,39,24,39
9571,1956,15,22.4,9.555103348473002,36.7326550227095,FALSE,GER,Athletics,0,43,26,43
9572,1960,46,26,14.370107863199914,47.55516179479987,TRUE,GER,Athletics,0,90,34,90
9573,1964,19,27.2,13.21741275741966,47.026119136129495,FALSE,GER,Athletics,0,97,36,97
9574,1992,19,23.8,12.557866060760482,42.63679909114072,FALSE,GER,Athletics,0,79,38,79
9575,1996,17,23.2,12.853015210447705,42.47952281567156,FALSE,GER,Athletics,0,85,40,85
9576,2000,10,22.2,13.809417076763232,42.91412561514485,FALSE,GER,Athletics,0,64,35,64
9577,2004,4,13.8,6.610597552415362,23.71589632862304,FALSE,GER,Athletics,0,71,36,71
9578,2008,1,10.2,7.854934754662191,21.98240213199329,FALSE,GER,Athletics,0,53,27,53
9579,2012,14,9.2,6.68580586017871,19.228708790268065,FALSE,GER,Athletics,0,71,33,71
9580,2016,7,7.2,5.069516742254628,14.80427511338194,FALSE,GER,Athletics,0,84,37,84
9581,2020,7,6.6,4.827007354458865,13.840511031688298,FALSE,GER,Athletics,0,91,42,91
9582,2024,12,8.2,5.069516742254628,15.80427511338194,FALSE,GER,Athletics,0,85,38,85
9583,1992,0,,0,,FALSE,GER,Badminton,0,4,4,4
9584,1996,0,0,0,0,FALSE,GER,Badminton,0,6,4,6
9585,2000,0,0,0,0,FALSE,GER,Badminton,0,6,4,6
9586,2004,0,0,0,0,FALSE,GER,Badminton,0,6,4,6
9587,2008,0,0,0,0,FALSE,GER,Badminton,0,5,3,5
9588,2012,0,0,0,0,FALSE,GER,Badminton,0,6,4,6
9589,2016,0,0,0,0,FALSE,GER,Badminton,0,7,5,7
9590,2020,0,0,0,0,FALSE,GER,Badminton,0,5,4,5
9591,2024,0,0,0,0,FALSE,GER,Badminton,0,4,3,4
9592,1936,0,,0,,FALSE,GER,Basketball,1,10,1,10
9593,1992,0,0,0,0,FALSE,GER,Basketball,0,12,1,12
9594,2008,0,0,0,0,FALSE,GER,Basketball,0,12,1,12
9595,2020,0,0,0,0,FALSE,GER,Basketball,0,12,1,12
9596,2024,0,0,0,0,FALSE,GER,Basketball,0,24,2,24
9597,1996,0,,0,,FALSE,GER,Beach Volleyball,0,4,2,4
9598,2000,2,1,1.4142135623730951,3.121320343559643,FALSE,GER,Beach Volleyball,0,8,2,8
9599,2004,0,0.6666666666666666,1.1547005383792517,2.398717474235544,FALSE,GER,Beach Volleyball,0,8,2,8
9600,2008,0,0.5,1,2,FALSE,GER,Beach Volleyball,0,8,2,8
9601,2012,6,1.6,2.6076809620810595,5.511521443121589,TRUE,GER,Beach Volleyball,0,8,2,8
9602,2016,6,2.8,3.0331501776206204,7.349725266430931,FALSE,GER,Beach Volleyball,0,6,2,6
9603,2020,0,2.4,3.286335345030997,7.329503017546495,FALSE,GER,Beach Volleyball,0,6,2,6
9604,2024,4,3.2,3.03315017762062,7.74972526643093,FALSE,GER,Beach Volleyball,0,6,2,6
9605,1928,2,,0,,FALSE,GER,Boxing,0,8,8,8
9606,1932,6,4,2.8284271247461903,8.242640687119286,FALSE,GER,Boxing,0,8,8,8
9607,1936,11,6.333333333333333,4.509249752822894,13.097207962567674,FALSE,GER,Boxing,1,8,8,8
9608,1952,3,5.5,4.041451884327381,11.562177826491071,FALSE,GER,Boxing,0,10,10,10
9609,1956,5,5.4,3.5071355833500366,10.660703375025054,FALSE,GER,Boxing,0,8,8,8
9610,1960,1,5.2,3.7682887362833535,10.852433104425032,FALSE,GER,Boxing,0,10,10,10
9611,1964,5,5,3.741657386773941,10.612486080160911,FALSE,GER,Boxing,0,10,10,10
9612,1992,9,4.6,2.9664793948382653,9.049719092257398,FALSE,GER,Boxing,0,12,12,12
9613,1996,5,5,2.8284271247461903,9.242640687119286,FALSE,GER,Boxing,0,8,8,8
9614,2000,1,4.2,3.3466401061363023,9.219960159204454,FALSE,GER,Boxing,0,8,8,8
9615,2004,2,4.4,3.130495168499705,9.095742752749558,FALSE,GER,Boxing,0,4,4,4
9616,2008,0,3.4,3.6469165057620936,8.870374758643141,FALSE,GER,Boxing,0,4,4,4
9617,2012,0,1.6,2.0736441353327715,4.710466202999157,FALSE,GER,Boxing,0,4,4,4
9618,2016,1,0.8,0.8366600265340745,2.054990039801112,FALSE,GER,Boxing,0,6,6,6
9619,2020,0,0.6,0.8944271909999149,1.9416407864998724,FALSE,GER,Boxing,0,3,3,3
9620,2024,1,0.4,0.5477225575051646,1.221583836257747,FALSE,GER,Boxing,0,3,3,3
9621,2020,6,,0,,FALSE,GER,Canoe Slalom,0,4,4,4
9622,2024,3,4.5,2.1213203435596424,7.681980515339464,FALSE,GER,Canoe Slalom,0,5,6,5
9623,2020,18,,0,,FALSE,GER,Canoe Sprint,0,17,10,17
9624,2024,28,23,7.071067811865476,33.60660171779821,FALSE,GER,Canoe Sprint,0,18,10,18
9625,1936,21,,0,,FALSE,GER,Canoeing,1,14,9,14
9626,1952,5,13,11.31370849898476,29.970562748477143,FALSE,GER,Canoeing,0,10,9,10
9627,1956,13,13,8,25,FALSE,GER,Canoeing,0,10,9,10
9628,1960,18,14.25,6.994045086119096,24.741067629178644,FALSE,GER,Canoeing,0,10,7,10
9629,1964,19,15.2,6.418722614352485,24.828083921528727,FALSE,GER,Canoeing,0,12,7,12
9630,1992,56,22.2,19.690099034794112,51.73514855219116,TRUE,GER,Canoeing,0,29,15,29
9631,1996,50,31.2,20.141995928904365,61.41299389335654,TRUE,GER,Canoeing,0,27,16,27
9632,2000,37,36,17.392527130926087,62.08879069638913,FALSE,GER,Canoeing,0,25,16,25
9633,2004,46,41.6,14.39791651594077,63.19687477391116,FALSE,GER,Canoeing,0,26,16,26
9634,2008,36,45,8.54400374531753,57.816005617976295,FALSE,GER,Canoeing,0,22,16,22
9635,2012,29,39.6,8.384509526501834,52.176764289752754,FALSE,GER,Canoeing,0,21,16,21
9636,2016,40,37.6,6.188699378706322,46.883049068059485,FALSE,GER,Canoeing,0,18,16,18
9637,1896,2,,0,,FALSE,GER,Cycling,0,5,6,5
9638,1900,2,2,0,2,FALSE,GER,Cycling,0,3,3,3
9639,1908,9,4.333333333333333,4.041451884327381,10.395511159824403,FALSE,GER,Cycling,0,9,6,9
9640,1912,0,3.25,3.947573094109004,9.171359641163503,FALSE,GER,Cycling,0,11,2,11
9641,1928,2,3,3.4641016151377544,8.196152422706632,FALSE,GER,Cycling,0,10,5,10
9642,1932,0,2.6,3.714835124201342,8.172252686302013,FALSE,GER,Cycling,0,4,2,4
9643,1936,10,4.2,4.919349550499537,11.579024325749304,TRUE,GER,Cycling,1,12,6,12
9644,1952,2,2.8,4.147288270665544,9.020932405998316,FALSE,GER,Cycling,0,5,3,5
9645,1956,4,3.6,3.847076812334268,9.370615218501404,FALSE,GER,Cycling,0,10,4,10
9646,1960,22,7.6,8.87693640846886,20.91540461270329,TRUE,GER,Cycling,0,14,6,14
9647,1964,14,10.4,8.049844718999243,22.474767078498864,FALSE,GER,Cycling,0,13,7,13
9648,1992,37,15.8,14.324803663575985,37.28720549536398,TRUE,GER,Cycling,0,17,10,17
9649,1996,4,16.2,13.863621460498694,36.99543219074804,FALSE,GER,Cycling,0,18,13,18
9650,2000,32,21.8,13.349157276772187,41.82373591515828,TRUE,GER,Cycling,0,25,18,25
9651,2004,15,20.4,13.685759021698429,40.92863853254764,FALSE,GER,Cycling,0,22,17,22
9652,2008,8,19.2,14.618481453283714,41.12772217992557,FALSE,GER,Cycling,0,20,13,20
9653,2012,17,15.2,10.756393447619883,31.334590171429827,FALSE,GER,Cycling,0,22,15,22
9654,2016,5,15.4,10.502380682492898,31.153571023739342,FALSE,GER,Cycling,0,29,18,29
9655,2020,0,,0,,FALSE,GER,Cycling BMX Freestyle,0,1,1,1
9656,2024,0,0,0,0,FALSE,GER,Cycling BMX Freestyle,0,1,1,1
9657,2020,0,,0,,FALSE,GER,Cycling Mountain Bike,0,4,2,4
9658,2024,0,0,0,0,FALSE,GER,Cycling Mountain Bike,0,3,2,3
9659,2020,0,,0,,FALSE,GER,Cycling Road,0,9,4,9
9660,2024,0,0,0,0,FALSE,GER,Cycling Road,0,5,4,5
9661,2020,24,,0,,FALSE,GER,Cycling Track,0,19,12,19
9662,2024,6,15,12.727922061357855,34.09188309203678,FALSE,GER,Cycling Track,0,17,12,17
9663,1904,2,,0,,FALSE,GER,Diving,0,3,1,3
9664,1908,6,4,2.8284271247461903,8.242640687119286,FALSE,GER,Diving,0,5,2,5
9665,1912,8,5.333333333333333,3.055050463303893,9.915909028289176,FALSE,GER,Diving,0,4,3,4
9666,1928,0,4,3.651483716701108,9.477225575051662,FALSE,GER,Diving,0,9,4,9
9667,1932,0,3.2,3.63318042491699,8.649770637375486,FALSE,GER,Diving,0,2,2,2
9668,1936,2,3.2,3.63318042491699,8.649770637375486,FALSE,GER,Diving,1,11,4,11
9669,1952,1,2.2,3.3466401061363023,7.219960159204453,FALSE,GER,Diving,0,4,2,4
9670,1960,6,1.8,2.4899799195977463,5.53496987939662,TRUE,GER,Diving,0,7,4,7
9671,1964,5,2.8,2.5884358211089564,6.682653731663434,FALSE,GER,Diving,0,9,4,9
9672,1992,1,3,2.3452078799117144,6.517811819867571,FALSE,GER,Diving,0,7,4,7
9673,1996,4,3.4,2.302172886644267,6.8532593299664,FALSE,GER,Diving,0,7,4,7
9674,2000,3,3.8,1.923538406167134,6.6853076092507004,FALSE,GER,Diving,0,8,6,8
9675,2004,4,3.4,1.5165750888103091,5.674862633215463,FALSE,GER,Diving,0,10,7,10
9676,2008,6,3.6,1.8165902124584945,6.324885318687741,FALSE,GER,Diving,0,9,8,9
9677,2012,0,3.4,2.190890230020664,6.686335345030996,FALSE,GER,Diving,0,8,6,8
9678,2016,1,2.8,2.387467277262664,6.381200915893996,FALSE,GER,Diving,0,8,7,8
9679,2020,4,3,2.449489742783177,6.674234614174766,FALSE,GER,Diving,0,9,7,9
9680,2024,0,2.2,2.6832815729997472,6.2249223594996215,FALSE,GER,Diving,0,9,6,9
9681,2020,20,,0,,FALSE,GER,Equestrian,0,12,6,12
9682,2024,23,21.5,2.1213203435596424,24.681980515339465,FALSE,GER,Equestrian,0,12,6,12
9683,1900,0,,0,,FALSE,GER,Equestrianism,0,1,1,1
9684,1912,16,8,11.31370849898476,24.970562748477143,TRUE,GER,Equestrianism,0,13,5,13
9685,1928,13,9.666666666666666,8.504900548115383,22.42401748883974,FALSE,GER,Equestrianism,0,8,6,8
9686,1936,38,16.75,15.777093099385157,40.41563964907773,TRUE,GER,Equestrianism,1,9,6,9
9687,1952,11,15.6,13.903237033151669,36.45485554972751,FALSE,GER,Equestrianism,0,8,6,8
9688,1956,27,21,11.335784048754634,38.00367607313196,TRUE,GER,Equestrianism,0,9,6,9
9689,1960,10,19.8,12.275992831539126,38.21398924730869,FALSE,GER,Equestrianism,0,9,5,9
9690,1964,27,22.6,11.92895636675732,40.49343455013599,FALSE,GER,Equestrianism,0,10,6,10
9691,1992,27,20.4,9.044335243676011,33.966502865514016,TRUE,GER,Equestrianism,0,12,6,12
9692,1996,30,24.2,8.043631020876083,36.265446531314126,TRUE,GER,Equestrianism,0,16,6,16
9693,2000,27,24.2,8.043631020876083,36.265446531314126,FALSE,GER,Equestrianism,0,14,6,14
9694,2004,18,25.8,4.549725266430933,32.6245878996464,FALSE,GER,Equestrianism,0,13,6,13
9695,2008,30,26.4,4.929503017546498,33.79425452631975,FALSE,GER,Equestrianism,0,12,6,12
9696,2012,25,26,4.949747468305835,33.42462120245875,FALSE,GER,Equestrianism,0,13,6,13
9697,2016,30,26,4.949747468305835,33.42462120245875,FALSE,GER,Equestrianism,0,12,6,12
9698,1900,0,,0,,FALSE,GER,Fencing,0,1,1,1
9699,1904,0,0,0,0,FALSE,GER,Fencing,0,1,2,1
9700,1908,0,0,0,0,FALSE,GER,Fencing,0,10,4,10
9701,1912,0,0,0,0,FALSE,GER,Fencing,0,16,5,16
9702,1928,6,1.2,2.683281572999748,5.2249223594996215,TRUE,GER,Fencing,0,13,7,13
9703,1932,0,1.2,2.683281572999748,5.2249223594996215,FALSE,GER,Fencing,0,2,3,2
9704,1936,14,4,6.164414002968976,13.246621004453464,TRUE,GER,Fencing,1,16,7,16
9705,1952,0,4,6.164414002968976,13.246621004453464,FALSE,GER,Fencing,0,9,6,9
9706,1956,0,4,6.164414002968976,13.246621004453464,FALSE,GER,Fencing,0,1,3,1
9707,1960,7,4.2,6.260990336999411,13.591485505499117,FALSE,GER,Fencing,0,19,8,19
9708,1964,6,5.4,5.813776741499453,14.12066511224918,FALSE,GER,Fencing,0,19,8,19
9709,1992,40,10.6,16.75708805252273,35.73563207878409,TRUE,GER,Fencing,0,20,8,20
9710,1996,3,11.2,16.330952207388275,35.696428311082414,FALSE,GER,Fencing,0,15,10,15
9711,2000,11,13.4,15.142654985173506,36.11398247776026,FALSE,GER,Fencing,0,18,10,18
9712,2004,9,13.8,14.956603892595403,36.23490583889311,FALSE,GER,Fencing,0,12,8,12
9713,2008,6,13.8,14.956603892595403,36.23490583889311,FALSE,GER,Fencing,0,9,6,9
9714,2012,6,7,3.082207001484488,11.623310502226731,FALSE,GER,Fencing,0,14,9,14
9715,2016,0,6.4,4.159326868617085,12.638990302925627,FALSE,GER,Fencing,0,4,3,4
9716,2020,0,4.2,4.024922359499623,10.237383539249436,FALSE,GER,Fencing,0,9,5,9
9717,2024,0,2.4,3.286335345030999,7.329503017546498,FALSE,GER,Fencing,0,2,2,2
9718,1912,0,,0,,FALSE,GER,Football,0,22,1,22
9719,1928,0,0,0,0,FALSE,GER,Football,0,11,1,11
9720,1936,0,0,0,0,FALSE,GER,Football,1,16,1,16
9721,1952,0,0,0,0,FALSE,GER,Football,0,14,1,14
9722,1956,0,0,0,0,FALSE,GER,Football,0,11,1,11
9723,1964,19,3.8,8.497058314499201,16.545587471748803,TRUE,GER,Football,0,19,1,19
9724,1996,0,3.8,8.497058314499201,16.545587471748803,FALSE,GER,Football,0,15,1,15
9725,2000,17,7.2,9.884331034521256,22.02649655178188,TRUE,GER,Football,0,17,1,17
9726,2004,17,10.6,9.710818709048173,25.16622806357225,TRUE,GER,Football,0,17,1,17
9727,2008,16,13.8,7.791020472312982,25.48653070846948,FALSE,GER,Football,0,16,1,16
9728,2016,88,27.6,34.52969736328426,79.39454604492639,TRUE,GER,Football,0,35,2,35
9729,2020,0,27.6,34.52969736328426,79.39454604492639,FALSE,GER,Football,0,19,1,19
9730,2024,20,28.2,34.324918062538764,79.68737709380815,FALSE,GER,Football,0,20,1,20
9731,2016,0,,0,,FALSE,GER,Golf,0,4,2,4
9732,2020,0,0,0,0,FALSE,GER,Golf,0,4,2,4
9733,2024,2,0.6666666666666666,1.1547005383792517,2.398717474235544,FALSE,GER,Golf,0,4,2,4
9734,1896,77,,0,,FALSE,GER,Gymnastics,0,11,8,11
9735,1900,0,38.5,54.44722215136416,120.17083322704624,FALSE,GER,Gymnastics,0,14,1,14
9736,1904,3,26.666666666666668,43.61574639202376,92.0902862547023,FALSE,GER,Gymnastics,0,9,4,9
9737,1908,0,20,38.02630668366309,77.03946002549463,FALSE,GER,Gymnastics,0,11,1,11
9738,1912,0,16,34.12477106150311,67.18715659225467,FALSE,GER,Gymnastics,0,18,2,18
9739,1936,68,14.2,30.103155980727337,59.35473397109101,TRUE,GER,Gymnastics,1,16,9,16
9740,1952,2,14.6,29.87975903517296,59.41963855275944,FALSE,GER,Gymnastics,0,16,15,16
9741,1956,3,14.6,29.87975903517296,59.41963855275944,FALSE,GER,Gymnastics,0,6,8,6
9742,1960,0,14.6,29.87975903517296,59.41963855275944,FALSE,GER,Gymnastics,0,12,14,12
9743,1964,8,16.2,29.106700259562228,59.86005038934334,FALSE,GER,Gymnastics,0,12,14,12
9744,1992,4,3.4,2.9664793948382653,7.8497190922573985,FALSE,GER,Gymnastics,0,12,14,12
9745,1996,3,3.6,2.8809720581775866,7.92145808726638,FALSE,GER,Gymnastics,0,9,13,9
9746,2000,0,3,3.3166247903554,7.9749371855331,FALSE,GER,Gymnastics,0,6,8,6
9747,2004,0,3,3.3166247903554,7.9749371855331,FALSE,GER,Gymnastics,0,8,13,8
9748,2008,3,2,1.8708286933869709,4.8062430400804566,FALSE,GER,Gymnastics,0,12,14,12
9749,2012,6,2.4,2.5099800796022267,6.16497011940334,FALSE,GER,Gymnastics,0,10,13,10
9750,2016,4,2.6,2.6076809620810595,6.511521443121589,FALSE,GER,Gymnastics,0,10,12,10
9751,1936,66,,0,,FALSE,GER,Handball,1,22,1,22
9752,1992,0,33,46.66904755831214,103.0035713374682,FALSE,GER,Handball,0,32,2,32
9753,1996,0,22,38.1051177665153,79.15767664977295,FALSE,GER,Handball,0,30,2,30
9754,2000,0,16.5,33,66,FALSE,GER,Handball,0,15,1,15
9755,2004,30,19.2,29.209587467131406,63.01438120069712,TRUE,GER,Handball,0,15,1,15
